StartFrame,EndFrame,PersonID,ShotName,range_ax,range_ay,range_az,range_gx,range_gy,range_gz,range_acc_mag,range_gyro_mag,min_ax,min_ay,min_az,min_gx,min_gy,min_gz,min_acc_mag,min_gyro_mag,max_ax,max_ay,max_az,max_gx,max_gy,max_gz,max_acc_mag,max_gyro_mag,avg_ax,avg_ay,avg_az,avg_gx,avg_gy,avg_gz,avg_acc_mag,avg_gyro_mag,absavg_ax,absavg_ay,absavg_az,absavg_gx,absavg_gy,absavg_gz,absavg_acc_mag,absavg_gyro_mag,kurtosis_f_ax,kurtosis_f_ay,kurtosis_f_az,kurtosis_f_gx,kurtosis_f_gy,kurtosis_f_gz,kurtosis_f_acc_mag,kurtosis_f_gyro_mag,kurtosis_p_ax,kurtosis_p_ay,kurtosis_p_az,kurtosis_p_gx,kurtosis_p_gy,kurtosis_p_gz,kurtosis_p_acc_mag,kurtosis_p_gyro_mag,skewness_statistic_ax,skewness_statistic_ay,skewness_statistic_az,skewness_statistic_gx,skewness_statistic_gy,skewness_statistic_gz,skewness_statistic_acc_mag,skewness_statistic_gyro_mag,skewness_pvalue_ax,skewness_pvalue_ay,skewness_pvalue_az,skewness_pvalue_gx,skewness_pvalue_gy,skewness_pvalue_gz,skewness_pvalue_acc_mag,skewness_pvalue_gyro_mag,entropy_acc_mag,entropy_gyro_mag,std_ax,std_ay,std_az,std_gx,std_gy,std_gz,std_acc_mag,std_gyro_mag,anglebetween_ax_ay,anglebetween_ay_az,anglebetween_ax_az,anglebetween_gx_gy,anglebetween_gy_gz,anglebetween_gx_gz,iqr_ax,iqr_ay,iqr_az,iqr_gx,iqr_gy,iqr_gz,iqr_acc_mag,iqr_gyro_mag,maxmin_relative_pos_ax,maxmin_relative_pos_ay,maxmin_relative_pos_az,maxmin_relative_pos_gx,maxmin_relative_pos_gy,maxmin_relative_pos_gz,maxmin_relative_pos_acc_mag,maxmin_relative_pos_gyro_mag
25,38,p2,fs,1.63055,2.5697,1.38147,499.99237000000005,325.69122,310.82153,2.456618934317539,369.97063423279127,-2.0,-0.56976,-1.02478,-250.0,-250.0,-250.0,0.39416828322431013,7.277827430394321,-0.36945,1.99994,0.35669,249.99237000000002,75.69122,60.82153,2.8507872175418494,377.2484616631856,-0.900386153846154,0.4861261538461538,-0.31356153846153845,33.48482461538462,-20.700895384615382,-14.961242307692313,1.1709166781272033,109.83333563120173,0.900386153846154,0.5737815384615386,0.3684369230769231,75.26808461538462,40.727467692307684,49.17966384615385,1.1709166781272033,109.83333563120173,3.6720383114480093,3.0748515452644423,0.415204151950904,1.140424206431014,4.394294108860525,2.514799530856193,4.013840196612301,0.1231223379103068,6.672038311448009,6.074851545264442,3.415204151950904,4.140424206431014,7.394294108860525,5.514799530856193,7.013840196612301,3.123122337910307,-3.0695487901537,1.9756683200687017,-0.6491129300924081,-0.773748592978059,-3.3960532555164336,-3.0410417541297807,3.2480623451850685,2.1584414412447233,0.0021438238576467388,0.04819235520325876,0.5162653848848464,0.4390794779200542,0.0006836505668191819,0.0023576113412395725,0.0011619380801061781,0.030893526655799277,2.471564336046947,1.9890121536450331,0.36573395735442743,0.5364816910710354,0.3274290949161866,114.85169463454497,73.89951022007943,82.51323056809012,0.5505202806357343,123.16947793482898,2.575773026485493,1.8627923733974288,0.9695036615258769,1.071488005329996,1.0975951775943487,1.6722650390916411,0.245,0.23346,0.22052000000000002,66.67328,19.91271,38.90991,0.05680552938932537,143.18237931475116,1,1,3,-1,-3,3,-1,-4
41,54,p2,fs,3.8317300000000003,1.69812,2.94104,288.83362,347.12219,373.06213,2.5902169706837523,431.67338158064626,-1.8317900000000003,0.30182,-0.9411,-38.84125,-250.0,-123.06976,0.8737807214055481,1.3305099912815388,1.99994,1.99994,1.99994,249.99237000000002,97.12219,249.99237000000002,3.4639976920893005,433.0038915719278,-0.7782592307692305,0.8248861538461539,-0.0704153846153846,42.37013538461538,-37.00902000000001,11.998690000000002,1.4632228378498149,98.09219107603552,1.0859423076923076,0.8248861538461539,0.40583538461538465,54.345936923076934,56.21279230769231,41.46927923076923,1.4632228378498149,98.09219107603552,4.937107643268148,0.5163657363923169,4.778803315769925,1.156216754734806,1.0273071611374283,4.200739164339394,0.6478002086509274,0.9907428795236282,7.937107643268148,3.516365736392317,7.778803315769925,4.156216754734806,4.027307161137428,7.200739164339394,3.6478002086509274,3.990742879523628,3.4410331965545304,2.504592195324831,3.4498094839253404,2.788499406230069,-2.496185220642825,2.9402156249819416,2.5892117933198726,2.6584243005355828,0.0005794974311170743,0.012259265030409298,0.000560982302228306,0.0052952844502583835,0.012553703258036175,0.0032798391440499084,0.009619590935663296,0.007850698506107224,2.438050524418083,1.8626733523833234,0.8805822260427957,0.5386989599101561,0.6587036111544623,87.53393746609436,96.07269030012135,78.44417750357131,0.8059614903012303,129.35388498040027,2.021748713248216,1.4653000562055851,0.6907929102394141,1.8123034857673554,2.321926796635276,1.2011113619830873,0.16974,0.10846,0.29625999999999997,45.715329999999994,34.89685,31.33392,0.24979374506063534,41.330908564065105,1,-2,1,-1,-1,1,-3,6
59,72,p2,fs,1.62659,2.7171000000000003,0.64795,499.99237000000005,261.6272,322.74628,2.16315217432724,333.53322354312047,-2.0,-0.71716,-0.64386,-250.0,-37.82654,-204.31519,0.7375918169963654,2.3430379367393948,-0.37340999999999996,1.99994,0.00409,249.99237000000002,223.80066000000002,118.43109,2.9007439913236053,335.87626147985986,-0.8671307692307693,0.45059846153846167,-0.23122769230769227,30.406658461538463,18.47369692307693,-9.037898461538463,1.1248863327311982,102.13978757503824,0.8671307692307693,0.6156846153846155,0.23185692307692302,75.51868153846155,37.05655692307693,40.143526153846146,1.1248863327311982,102.13978757503824,3.784185611985004,1.5911355731844514,0.6834743726327281,1.2733376005684462,4.738224466859878,2.539496465043399,6.912282328664087,-0.12792162443389277,6.784185611985004,4.591135573184451,3.683474372632728,4.273337600568446,7.738224466859878,5.539496465043399,9.912282328664087,2.8720783755661072,-3.182449544584764,1.026113982345753,-1.9209557679197178,-0.846974932136022,3.638708001343648,-2.21699203262871,4.196004862454351,2.0795718846926015,0.001460349576561638,0.30483786028490467,0.054737284098247935,0.39700909409337104,0.0002740092684576913,0.026623635984712755,2.716644163283186e-05,0.03756481801492542,2.4829069500746197,1.99961635830596,0.3737622147314342,0.6064937125788141,0.16685078212185447,112.84502537887649,65.04878815764724,70.25754839716762,0.5276587236702576,113.20979401026923,2.4950058824346444,2.5523099606999833,0.3751947937052133,1.976391427486027,1.9371699394818964,1.858210373221643,0.1540499999999999,0.35381999999999997,0.17424999999999996,80.61981,48.950199999999995,21.842950000000002,0.1512240535577637,111.27534983801775,-1,1,-1,-1,-3,2,-1,7
72,85,p2,fs,0.6023499999999998,2.26892,2.78961,498.42072,325.92010000000005,287.25433,2.3480218427287953,358.8575935421855,-1.0283799999999998,-0.26898,-0.78967,-250.0,-75.92773000000001,-206.26068,0.6454839206362929,3.849114968340125,-0.42603,1.99994,1.99994,248.42072000000002,249.99237000000002,80.99365,2.9935057633650883,362.70670851052563,-0.7767615384615384,0.6440615384615386,-0.13299000000000002,15.460087692307695,22.879968461538468,-4.615197692307693,1.1972491701621024,99.62781535350486,0.7767615384615384,0.685443076923077,0.47661769230769235,61.994699999999995,58.00217923076923,36.43329307692307,1.1972491701621024,99.62781535350486,-0.3472535556438485,1.6786199492587324,5.572931665355885,2.5470283843488533,1.3852448686632064,4.041817999950309,4.444758228344092,0.8742643556366865,2.6527464443561515,4.678619949258732,8.572931665355885,5.547028384348853,4.385244868663206,7.041817999950309,7.444758228344092,3.8742643556366865,0.7654727658249249,1.9037594033210528,3.8395636341820216,-0.8380469942917488,2.2399031498357753,-3.1350891739251563,3.5764446480749084,2.6119131008456473,0.44399007755365527,0.05694152595215264,0.00012325318141956495,0.40200431064974873,0.02509721111807516,0.0017180187851434127,0.00034829902363715836,0.00900371368888777,2.4731755324196096,2.0144260641538936,0.1689702821320571,0.5161160270542356,0.6583835128088046,102.45306444862247,85.18065015389125,66.01037684577445,0.5751956859793323,113.87646443737276,2.5712460443757617,1.2384873625510833,1.4666985298906856,1.8109652776919587,1.5126304003005537,2.4134366621007923,0.1707200000000001,0.08379999999999999,0.24804999999999994,47.584529999999994,33.958439999999996,24.604799999999997,0.13644047871350562,66.08833475466471,-2,1,2,-1,-2,1,-1,5
89,102,p2,fs,3.46198,1.97028,3.33997,311.31744000000003,396.08765,370.62836000000004,1.9448775279835266,401.56329130964053,-1.70392,0.029660000000000002,-1.3400299999999998,-61.32507,-250.0,-250.0,0.7180990002081886,14.07397174760913,1.75806,1.99994,1.99994,249.99237000000002,146.08765,120.62836000000001,2.6629765281917153,415.63726305724964,-0.7219792307692308,0.48359615384615384,-0.10932307692307691,60.220572307692315,-22.44743923076923,-38.13816999999999,1.324258447850593,126.30424052443408,0.99245,0.48359615384615384,0.4290538461538462,72.19637384615385,60.626103846153846,63.24826846153845,1.324258447850593,126.30424052443408,4.98940252363995,4.547833520101792,4.364176897279124,-0.3979636506182427,1.2508062664229422,0.48104823979933453,0.41845661303714765,-0.2028893385765782,7.98940252363995,7.547833520101792,7.364176897279124,2.6020363493817573,4.250806266422942,3.4810482397993345,3.4184566130371477,2.797110661423422,3.539688321451516,3.495112278218959,2.9135479651290277,1.7715964410789058,-1.5878571958119465,-1.7760331492051022,2.351114721155002,1.9118911441373154,0.0004005998393568917,0.00047386237080406326,0.003573469355012975,0.07646157089813384,0.11231863451038743,0.07572745353471382,0.018717262090744678,0.05589015781248839,2.479399643828178,2.115901048558443,0.7827018085448687,0.4841630989582946,0.6931688676304433,92.8824956557139,90.72524876919405,95.38474842058314,0.5838916463399433,124.85448605598309,2.090786803389432,2.1652229064971906,0.883382474034308,1.7782327236321442,0.8929832362343952,1.9438363612030158,0.3264799999999999,0.3735900000000001,0.22125999999999998,67.83295,51.704409999999996,62.74414,0.3779526920137475,191.6232824820948,1,-2,-1,-4,-1,1,-4,4
103,116,p2,fs,2.52094,2.0622000000000003,2.5714699999999997,282.38678000000004,334.76257,417.58727999999996,2.090018194298054,358.9584010449614,-2.0,-0.06226,-1.11285,-32.39441,-250.0,-250.0,0.9494217419566502,1.1261005723291326,0.52094,1.99994,1.45862,249.99237000000002,84.76257,167.58728,3.039439936254704,360.0845016172905,-1.0003146153846154,0.5345223076923077,-0.11223384615384614,54.84713076923078,-19.916240769230775,-22.685124615384616,1.3597617474425212,113.71206397704825,1.080459230769231,0.5441007692307692,0.40174769230769236,62.107966153846164,48.318714615384614,60.63842769230769,1.3597617474425212,113.71206397704825,2.0237136930967337,4.369078170698471,2.441934551934807,-0.04032543651173626,3.3209570550973906,0.8564334385226875,3.588015134413138,-0.7813850833635816,5.023713693096734,7.369078170698471,5.441934551934807,2.9596745634882637,6.320957055097391,3.8564334385226875,6.588015134413138,2.2186149166364184,1.7971252894979524,3.38193871129426,2.110728227184469,2.2151433309341866,-2.931796284645712,-1.6109250452108368,3.328215284940712,1.66109177782334,0.07231573171866545,0.0007197620115570277,0.03479567831813783,0.026750228084413314,0.003370077306947923,0.10719606044504447,0.000874042946408345,0.09669501555280009,2.495859691423881,1.9679519729501922,0.5615990488789802,0.4727440329551232,0.5648502057324369,90.95810921137763,77.54061267670077,102.27874436533472,0.554909020380596,125.44286181137133,2.5081684713043226,2.1041227977187615,0.9690657021917629,1.5252488584672659,0.836414753359725,1.8233549876538977,0.56885,0.12944999999999995,0.42987,57.08313,31.29577,33.69904,0.48867037571001837,217.1764130620433,-1,-1,-1,-1,5,2,-3,6
118,131,p2,fs,1.41778,2.09168,2.61157,448.37952,228.72161999999997,373.26813000000004,2.0626696592102136,306.5725055787733,-1.45123,-0.09174,-0.61163,-198.38715,-81.64978,-123.27576,0.9228682968874812,6.546292335582028,-0.03345,1.99994,1.99994,249.99237000000002,147.07183999999998,249.99237000000002,2.9855379560976947,313.11879791435535,-0.8880553846153846,0.6290969230769231,-0.07222769230769231,24.911146923076924,12.495773846153845,11.21521,1.293189225425955,109.31372320547393,0.8880553846153846,0.6432107692307691,0.4045692307692308,64.57930384615385,56.48686307692307,50.32466076923077,1.293189225425955,109.31372320547393,1.7915279913829725,1.7159079604875371,6.275394066013151,1.2299953788797184,-0.8119159826938125,2.8127040209550342,5.646715633635139,-0.7865693278910659,4.7915279913829725,4.715907960487537,9.27539406601315,4.229995378879718,2.1880840173061875,5.812704020955034,8.64671563363514,2.213430672108934,1.6995195052020582,2.440186488244814,4.039006925537817,0.21313110562721155,1.0831508336580358,2.339939539111916,3.8933212593276316,1.5303957136499833,0.08922134262164798,0.014679681636739291,5.367798046534772e-05,0.8312247032035055,0.2787414787965081,0.019286861897718534,9.888106513858336e-05,0.12591880932547084,2.500827184194886,2.0941009922999907,0.32109781305379365,0.5082240662630944,0.6263542937219361,98.84404798297207,74.45304688107755,83.67568839335749,0.520575623601771,106.15094582233712,2.2404183955616657,1.2318616603296342,1.5055819148041079,1.6967065874321032,1.5393599543412426,1.7012947839592427,0.1745,0.20697,0.24273999999999998,37.429809999999996,104.66004000000001,38.97095,0.34342895568551746,140.33909710507422,2,1,2,-2,2,1,3,3
141,154,p2,fs,3.5427299999999997,1.7674500000000002,2.66461,325.06561,399.02496,395.46202999999997,1.9935677239805742,385.7431552996262,-1.5427899999999999,-0.10461,-0.66467,-75.07324,-250.0,-235.60332999999997,0.8553742423641245,2.2658510699514207,1.99994,1.66284,1.99994,249.99237000000002,149.02496000000002,159.8587,2.848941966344699,388.0090063695776,-0.67024,0.4470923076923077,-0.027357692307692274,53.0231176923077,-10.167049999999998,-11.06144923076923,1.289943746921285,107.00746194598668,0.9779230769230771,0.47076461538461545,0.45482846153846157,70.16695307692306,43.44646846153846,49.65914153846154,1.289943746921285,107.00746194598668,5.18441625726282,3.832602921509304,4.062084116277209,-0.4231262147540624,3.7044153430548112,1.6568138905130647,2.9947102615613908,-0.27336112491078657,8.18441625726282,6.832602921509304,7.062084116277209,2.5768737852459376,6.704415343054811,4.656813890513065,5.994710261561391,2.7266388750892134,3.736534880520524,2.9711052437498684,3.4647523425718094,1.752691367896974,-2.365662148258289,-1.6977261053644386,3.1136309122326056,1.982879314115783,0.00018657357834597876,0.0029673007530258495,0.0005307199732400858,0.07965499821528868,0.017997860102864298,0.08955946829149788,0.0018480050652059435,0.04738091180230873,2.4940438235636515,1.928808266796033,0.8349105418960949,0.4028434479881512,0.6587832670701326,98.11408793846496,82.09335339507157,88.233928852388,0.52845114422482,125.44918408204624,1.918736038422756,1.693449331668744,0.8372928291579508,1.7807641399323475,2.2232531370910413,1.31306778084323,0.24695,0.17021999999999998,0.38549,77.31629000000001,22.72797,23.422240000000002,0.44669405526518824,171.19104411378862,1,2,1,-1,-1,-1,-3,4
161,174,p2,fs,3.30054,2.18457,3.0289900000000003,298.45428000000004,263.9389,230.17883999999998,1.8616874805487929,344.2896330253956,-1.3006,-0.37195,-1.02905,-48.461909999999996,-143.73016,-202.66724,0.9768801380926935,8.171079850607262,1.99994,1.8126200000000001,1.99994,249.99237000000002,120.20873999999999,27.5116,2.8385676186414863,352.46071287600284,-0.7452438461538461,0.4073438461538462,-0.15727230769230768,42.26508538461539,-4.891028461538465,-32.58044846153847,1.347159100275203,89.05468835136296,1.0529269230769231,0.464566923076923,0.5558415384615385,60.68244230769231,33.11744076923076,40.77676692307693,1.347159100275203,89.05468835136296,7.445467617921359,4.417111900441832,3.70513484760433,0.5062325311446632,2.5049441894240774,0.588814380560887,1.9756162915039184,1.4729822768566292,10.44546761792136,7.417111900441832,6.70513484760433,3.506232531144663,5.504944189424077,3.588814380560887,4.975616291503918,4.472982276856629,4.325865303451485,3.028753016647392,3.286215638887042,2.116885325934263,-0.6686525952848281,-2.541422235637119,3.030790436660769,2.6302233687882004,1.5193424777203976e-05,0.002455653512921025,0.001015432418227841,0.03426958135059623,0.5037171136007643,0.011040250241684202,0.0024391447505722847,0.008532878285741211,2.4956567456851593,2.0592272287855566,0.8047584493358954,0.4588226695079896,0.7139155522151585,82.84185505861382,54.2115451839414,68.85825661231303,0.5468492992304025,97.38650723301991,2.064803200290896,1.9596081372816532,0.7136597375539089,1.8624390085468765,1.2174526328490618,2.3020100835906865,0.16557999999999995,0.22076999999999997,0.32862,98.48021999999999,31.196599999999997,11.37543,0.3149811829127189,117.87740369787632,1,2,-1,-6,-1,3,3,6
176,189,p2,fs,1.74963,2.13727,2.3598,499.99237000000005,366.82892000000004,440.81116,2.4083817841801203,430.65793010374466,-2.0,-0.13733,-2.0,-250.0,-116.83655,-190.81878999999998,0.46429401611478904,2.345961468183141,-0.25037,1.99994,0.3598,249.99237000000002,249.99237000000002,249.99237000000002,2.8726758002949095,433.0038915719278,-0.9157,0.5619507692307691,-0.25390692307692303,20.206745384615388,38.43336692307693,0.22770923076923374,1.2497424366450063,130.51784996594682,0.9157,0.5830784615384614,0.3400884615384615,70.18984384615383,84.56421000000002,54.432795384615396,1.2497424366450063,130.51784996594682,1.9379991552347597,2.906197886867817,5.328434144554073,2.0066920555046055,-0.6757599098568989,2.2105476954245695,1.6665051481772242,-0.1613845371784799,4.93799915523476,5.906197886867817,8.328434144554073,5.0066920555046055,2.324240090143101,5.2105476954245695,4.666505148177224,2.83861546282152,-1.9706453370638155,2.8309503868018377,-3.7157055614053904,-0.8679615068615268,1.2967598253115502,1.2414476907981828,2.590893160583016,2.005237775318589,0.04876445704140542,0.004640991931165799,0.00020263744491126062,0.3854154056596043,0.19471383775683393,0.2144404106642256,0.00957272055228155,0.044937633448973155,2.464392014571248,2.0542116350255335,0.39990282688904083,0.4955655138163103,0.5439342515469283,105.90170102309686,117.17131925103597,94.51753743316108,0.5985646532479453,136.85186210236785,2.185687125997234,2.5708753953778856,1.233684858974147,1.6606798171427068,1.6136090319655214,2.6375344973503045,0.12457999999999991,0.17064999999999997,0.19255999999999998,92.08679,107.01752,31.66961,0.21026559298180558,126.43773130930327,2,1,5,-1,2,1,-1,4
192,205,p2,fs,3.27893,2.13483,2.99451,342.81921,320.71686,272.83478,1.9864490307445406,347.0000645191806,-1.27899,-0.13489,-0.9945700000000001,-92.82684,-250.0,-221.28296,0.9037824332216244,4.86691768244543,1.99994,1.99994,1.99994,249.99237000000002,70.71686,51.55182,2.890231463966165,351.86698220162606,-0.7034869230769231,0.5804353846153847,-0.05699615384615385,48.92437384615385,-28.094364615384617,-24.547283076923073,1.358433186758802,115.50237180929147,1.01117,0.6011876923076924,0.4755561538461538,76.67776307692307,50.17500615384616,47.78876615384616,1.358433186758802,115.50237180929147,6.977031263859201,3.816977533200692,3.027211245191009,-0.5790347289412252,1.4755328724922476,1.1236907375065162,1.4010942309643655,-0.36792430155072875,9.977031263859201,6.816977533200692,6.027211245191009,2.420965271058775,4.475532872492248,4.123690737506516,4.4010942309643655,2.6320756984492713,4.2180162922672455,2.958168951681075,2.949320246833714,1.2853354555036935,-2.777480069001824,-2.639335630484947,2.816472709556049,1.8465730161799823,2.464610150566769e-05,0.0030947245323335267,0.00318473776166128,0.19867508543076484,0.005478219975778716,0.008306869488596358,0.004855416782942071,0.06480904799000166,2.4843444392245493,2.061594259827589,0.8018301733523284,0.4710970684332376,0.7042913606165089,100.47567465610452,85.8802597248092,77.62912606846861,0.5921125912722138,118.07506220375845,2.131329640090234,1.8198896749724411,0.9044206033602957,1.6701876914435292,0.40542095864099603,1.7491879816170304,0.21119,0.26115999999999995,0.19635000000000002,84.16748,31.768790000000003,30.776980000000002,0.3586799731276126,187.66228050604826,-2,-2,-1,-1,2,1,-3,4
210,223,p2,fs,1.84344,2.00897,3.0644,499.99237000000005,330.36804000000006,353.95050000000003,2.441737471449388,373.1472506032174,-2.0,-0.00903,-1.1389200000000002,-250.0,-153.99933000000001,-250.0,0.6446360295546627,5.025063881703395,-0.15656,1.99994,1.9254799999999999,249.99237000000002,176.36871000000002,103.9505,3.0863735010040507,378.1723144849208,-0.9190076923076922,0.6216969230769233,0.13519230769230767,41.29439153846155,-16.515879230769233,-29.933049999999994,1.3083149094268114,128.16281878899096,0.9190076923076922,0.6230861538461541,0.45938461538461534,83.13047,62.64085153846153,54.95511461538462,1.3083149094268114,128.16281878899096,1.0888042353200493,3.7087181033563246,1.128876939961911,0.8637870476590122,0.0715836536926866,1.0729431948003825,1.1120962415837727,-0.9141632464920186,4.088804235320049,6.708718103356325,4.128876939961911,3.863787047659012,3.0715836536926866,4.0729431948003825,4.112096241583773,2.0858367535079814,-1.9048516622997362,3.126587563534944,1.8144349773048594,-0.7555865605881924,0.6806291733303521,-2.560205073578077,2.640898102791681,1.5042307389689102,0.05679935612840478,0.0017684783132803981,0.06961078487647836,0.44989711614325256,0.49610616251484396,0.010461041289398705,0.008268658414261028,0.1325219655516574,2.45064675272008,2.0257118439508144,0.4432288493136534,0.4566759983820311,0.7206050639156155,119.6691656622746,84.9173030630668,98.75288984002077,0.6796673443808141,133.1618234451031,2.7019567755050304,1.2211970235019438,1.6342134148877125,1.6390747916160149,0.9414726406236497,1.4680950395140475,0.03583000000000003,0.34825999999999996,0.32299,74.80621,75.73700000000001,12.466429999999999,0.18967287263826904,177.4645033961439,-1,-1,1,-1,-1,2,-2,4
226,239,p2,fs,1.42883,2.07941,1.96368,495.75043000000005,260.849,410.18677,2.005680414152682,348.9056085849216,-2.0,-0.07947,-0.9215700000000001,-245.75806,-90.02686,-250.0,0.8295032159672437,8.643033273255403,-0.57117,1.99994,1.04211,249.99237000000002,170.82214,160.18677,2.835183630119926,357.548641858177,-0.9675569230769232,0.594496923076923,-0.031479999999999994,40.17345692307693,-4.69736076923077,-19.362814615384618,1.2554681106743213,119.9235344984047,0.9675569230769232,0.6067230769230769,0.3347507692307693,80.4789630769231,39.399366923076926,61.9864823076923,1.2554681106743213,119.9235344984047,3.120364525589692,3.408110591799603,0.8728398242879414,1.1516982978330015,2.7744916781947238,0.914987307487928,4.151417121944299,-0.5516795459052881,6.120364525589692,6.408110591799603,3.8728398242879414,4.1516982978330015,5.774491678194724,3.914987307487928,7.151417121944299,2.448320454094712,-3.102896165903577,2.8762115591636714,1.0688147379825117,-0.9314106113286539,2.6745308417463067,-2.059268556727473,3.601417176513419,1.901943125040291,0.00191636864332501,0.004024798550745153,0.2851531570225898,0.3516412039270267,0.007483389259521532,0.039468518874758614,0.00031648725146560307,0.05717859046887032,2.4977917908659997,2.0546980594498816,0.34913247457937396,0.473252699198034,0.4498708127554296,114.77315307590436,60.800472231947154,107.21028297896613,0.5124735648745544,126.4628608312696,2.6630500966489503,1.5841983575387033,1.619881843473672,1.2199897849502233,0.934663618896959,1.3725081950693565,0.21753,0.15112000000000003,0.25653,101.27259,49.82757,25.62713,0.1786855278365891,97.53814754691348,-2,-1,1,-1,-3,2,3,6
241,254,p2,fs,3.76483,1.8524800000000001,3.50379,345.68024,385.77271,410.27832,2.6057358682849325,430.6425484224893,-1.76489,0.14745999999999998,-1.50385,-95.68786999999999,-250.0,-160.28595,0.858261823804368,2.3613431494384716,1.99994,1.99994,1.99994,249.99237000000002,135.77271000000002,249.99237000000002,3.4639976920893005,433.0038915719278,-0.6538046153846154,0.7984861538461541,-0.1296007692307692,45.957124615384615,-20.589973846153836,0.2059923076923097,1.4227910404460287,112.60141511832337,0.9614876923076925,0.7984861538461541,0.48200846153846155,65.15150923076924,65.08225692307693,49.46840769230769,1.4227910404460287,112.60141511832337,5.523749052892562,1.0868257606522551,3.293949978804477,0.3252324098578576,0.44335099322675386,2.2977108061862532,1.5805342371875453,0.17175324370958167,8.523749052892562,4.086825760652255,6.293949978804477,3.3252324098578576,3.443350993226754,5.297710806186253,4.580534237187545,3.1717532437095817,3.6926482431052317,2.682107077285928,2.349633452539948,2.0186783773370007,-1.6859662691656594,1.5124502985318307,2.8584740866099048,2.213793669246875,0.0002219308946506586,0.007316003863880744,0.01879190638284018,0.043520658805515214,0.09180229643041894,0.13041934740856637,0.004256838756044603,0.02684297577601117,2.449046282866981,1.906179168487662,0.8243401038090582,0.5354444110849699,0.7378887113031607,97.59463360803595,101.90219156405877,92.4052609896389,0.7538034902895194,135.29401126912205,1.7879897906435476,1.5436809985395377,0.637274818003623,1.632079758085727,1.976979733356087,1.2266321995342984,0.04784999999999995,0.10382000000000002,0.30610000000000004,75.75226,42.2287,10.99396,0.2901962939509286,96.32018983665176,1,-2,1,-2,-1,-1,-2,7
260,273,p2,fs,3.58917,1.9658200000000001,2.7967500000000003,392.98248,388.73291,400.33722,2.5519420452672437,428.86763444009955,-1.58923,0.03412,-0.79681,-142.99011000000002,-250.0,-150.34485,0.9120556468220566,4.136257131828242,1.99994,1.99994,1.99994,249.99237000000002,138.73291,249.99237000000002,3.4639976920893005,433.0038915719278,-0.6587423076923076,0.5917215384615385,-0.12834307692307692,40.34365230769231,-15.863857692307695,8.455127692307693,1.3797491552298267,103.8265389929181,0.9664253846153845,0.5917215384615385,0.5561523076923076,66.17443384615385,48.637388461538464,51.47552615384614,1.3797491552298267,103.8265389929181,5.075170558080236,0.8708893464823255,3.4465520648972188,0.4940904559775525,2.9742233836296386,2.5901875923363864,4.152397041174837,1.5561402013967376,8.075170558080236,3.8708893464823255,6.446552064897219,3.4940904559775525,5.974223383629639,5.590187592336386,7.152397041174837,4.556140201396738,3.6584353407360286,2.4900723207808326,3.3761711273792714,1.217954677956636,-2.225885500758331,2.11569519173241,3.530215086369467,2.6910571155747802,0.00025375974218366646,0.012771710391185085,0.0007350218669976903,0.22324119612517535,0.02602185179883038,0.03437073978823797,0.0004152219615398559,0.00712259995221966,2.470397565003651,1.9815733232197155,0.8348901401073802,0.5945010335094355,0.7117583474897233,96.06213673725325,82.48534773675459,86.59350853601744,0.6737306517988839,121.24773677808768,1.5238935256559496,1.3929358945267154,0.8529638380313695,1.872182432849363,2.3373784334893792,0.8749103693148453,0.14905000000000002,0.4234,0.24017000000000002,58.72345,41.69463999999999,28.70942,0.4624497703091248,94.08108263317524,1,1,-1,-1,-1,-1,3,4
274,287,p2,fs,3.99994,2.21857,2.79083,291.43524,499.99237000000005,442.97028,2.543163881567554,416.90471057141104,-2.0,-0.21863000000000002,-0.79089,-41.44287,-250.0,-192.97791,0.9208338105217466,16.099181000516765,1.99994,1.99994,1.99994,249.99237000000002,249.99237000000002,249.99237000000002,3.4639976920893005,433.0038915719278,-0.7189946153846154,0.6607707692307692,-0.15395846153846152,53.51961615384616,12.177100000000003,-1.0921769230769223,1.4091370994125216,124.96002172475006,1.0467623076923076,0.6944061538461539,0.5211738461538462,66.63865307692308,76.27105692307693,58.309115384615396,1.4091370994125216,124.96002172475006,3.8028483338641212,2.8759692994435904,4.843599144744294,0.15802469007036235,0.6683517767125076,1.5514132952050081,3.015171554470088,-0.39508503984975896,6.802848333864121,5.87596929944359,7.843599144744294,3.1580246900703624,3.6683517767125076,4.551413295205008,6.015171554470088,2.604914960150241,3.1763411329395232,2.236437734554272,3.6543457101656984,2.240918757544611,-0.12549450677633925,0.7299976532016565,3.3016346828398455,1.9679556546540162,0.0014914545432415521,0.02532311168751326,0.000257838658521663,0.025031337986740725,0.9001320736180481,0.46539161909482274,0.0009612317422107243,0.04907314029929065,2.4661018178013276,1.976683219814667,0.899987657271052,0.4731572623665175,0.681006402995383,93.83131940923437,118.78910935143088,100.27102600712756,0.6994515054323449,142.7174290608976,1.758614976926496,1.4414952155975305,0.6388496432009022,1.7952390530175035,2.7999718357066214,1.2959708677881745,0.21373999999999993,0.37871999999999983,0.18134000000000003,69.77081,32.56226,37.3764,0.16093699664571948,135.57607722010067,1,-2,1,-2,1,-1,3,6
