,timestamp,ax,ay,az,gx,gy,gz
0,2019-11-19 11:49:47.141211,-0.39563,0.93921,-0.02533,2.57111,-2.76947,-0.30518
1,2019-11-19 11:49:47.155840,-0.39771,0.94189,-0.02972,0.59509,-0.14496,1.18256
2,2019-11-19 11:49:47.594563,-0.39899,0.94049,-0.03192,0.61035,0.86975,-0.19836
3,2019-11-19 11:49:47.935816,-0.38843,0.94116,-0.02747,1.2207,-1.83868,-1.64032
4,2019-11-19 11:49:48.277308,-0.39661,0.93433,-0.01862,2.55585,-2.33459,0.06104
5,2019-11-19 11:49:48.667185,-0.41022,0.93915,-0.02283,1.5564,1.1673,0.22888
6,2019-11-19 11:49:49.154576,-0.39062,0.93848,-0.02277,1.37329,2.5177,-1.84631
7,2019-11-19 11:49:49.544558,-0.4165,0.93652,-0.03595,0.21362,5.37109,4.36401
8,2019-11-19 11:49:49.885867,-0.39087,0.94586,-0.02911,1.50299,2.67029,-0.46539
9,2019-11-19 11:49:50.275849,-0.58691,0.76611,0.11877,-32.17316,58.72345,-19.66095
10,2019-11-19 11:49:50.714595,-0.7832,0.89838,0.14282,-190.63568,76.37787,-13.32855
11,2019-11-19 11:49:51.104626,-0.42242,1.28186,-1.58752,249.99237,-63.87329,-78.3844
12,2019-11-19 11:49:51.494606,-1.18457,1.09601,-0.18793,-48.76709,130.97382,161.26251
13,2019-11-19 11:49:51.884631,-0.65729,1.06293,0.0304,44.57092,-2.09045,45.94421
14,2019-11-19 11:49:52.323403,-0.40363,0.93988,-0.13019,-2.31171,-39.3219,-10.77271
15,2019-11-19 11:49:52.762142,-0.44897,0.97314,-0.02924,-11.24573,32.0816,10.17761
16,2019-11-19 11:49:53.103354,-0.32739,0.9425,-0.04047,-3.95966,-6.56891,-7.97272
17,2019-11-19 11:49:53.542144,-0.37518,0.95929,-0.04584,-4.81415,11.13892,2.09808
18,2019-11-19 11:49:53.932118,-0.37952,0.95599,-0.04285,3.70026,-6.29425,-0.06104
19,2019-11-19 11:49:54.322129,-0.383,0.9541,-0.0321,1.41144,1.20544,1.30463
20,2019-11-19 11:49:54.809640,-0.36615,0.9613,-0.04559,-0.76294,1.65558,-1.67847
21,2019-11-19 11:49:55.199655,-0.37598,0.95074,-0.0368,2.5177,-1.05286,4.01306
22,2019-11-19 11:49:55.589626,-0.35364,0.96472,-0.04102,0.15259,-0.26703,-0.67902
23,2019-11-19 11:49:55.930894,-0.52789,0.75751,0.039,-36.27014,101.05133,-9.07898
24,2019-11-19 11:49:56.320909,-0.44672,0.90106,0.15607,-107.88727,59.99756,-21.40045
25,2019-11-19 11:49:56.759626,-1.24719,1.99994,-1.34631,249.99237,150.36011,-164.3219
26,2019-11-19 11:49:57.149708,0.52832,-0.03571,0.04437,-39.92462,47.47772,19.14978
27,2019-11-19 11:49:57.539673,-1.44116,1.05676,-0.24542,-9.19342,-16.95251,204.94843
28,2019-11-19 11:49:58.075938,-0.54108,0.78864,0.00458,22.29309,-12.64191,16.07513
29,2019-11-19 11:49:58.417386,-0.45734,0.87994,-0.09692,-12.68005,36.52954,-15.59448
30,2019-11-19 11:49:58.855941,-0.37036,0.96448,0.01093,-13.13019,-18.09692,7.65991
31,2019-11-19 11:49:59.197362,-0.38837,0.98291,0.03552,10.39124,-0.01526,-11.74164
32,2019-11-19 11:49:59.635952,-0.36523,0.95013,-0.03003,-3.91388,-4.66919,-0.87738
33,2019-11-19 11:49:59.977287,-0.40686,0.94379,-0.02484,1.9989,1.33514,1.64032
34,2019-11-19 11:50:00.367375,-0.37982,0.94287,-0.02557,2.1286,-1.27411,-4.44794
35,2019-11-19 11:50:00.805957,-0.38287,0.95062,-0.02557,0.28992,-3.39508,4.08936
36,2019-11-19 11:50:01.244315,-0.39398,0.95728,-0.01483,1.1673,-0.23651,-1.95312
37,2019-11-19 11:50:01.585554,-0.35797,0.95654,-0.02222,0.71716,-0.74768,-0.65613
38,2019-11-19 11:50:02.073091,-0.38403,0.95874,-0.02814,2.73132,0.74005,2.18964
39,2019-11-19 11:50:02.512225,-0.36554,0.9552,-0.03906,0.2594,0.65613,-1.96075
40,2019-11-19 11:50:02.853473,-0.37823,0.95276,-0.03479,-0.83923,0.01526,1.34277
41,2019-11-19 11:50:03.243485,-0.7074,1.03137,0.10535,-81.40564,128.79944,-47.89734
42,2019-11-19 11:50:03.633478,-0.61389,0.88568,0.50934,-163.9328,62.76703,37.41455
43,2019-11-19 11:50:04.023480,0.44055,1.03766,-0.07019,249.99237,125.3891,-250
44,2019-11-19 11:50:04.462255,-0.85956,0.47064,0.63696,-12.50458,150.383,159.49249
45,2019-11-19 11:50:04.852246,-0.88123,0.57959,-0.21564,27.93121,-43.38074,43.60199
46,2019-11-19 11:50:05.193494,-0.47693,0.84265,-0.06665,-33.34808,17.06696,-10.10132
47,2019-11-19 11:50:05.778500,-0.56921,0.87042,-0.01001,-1.93787,-9.17816,38.84125
48,2019-11-19 11:50:06.119786,-0.44379,0.93274,0.00134,10.37598,12.88605,-5.72205
49,2019-11-19 11:50:06.461011,-0.36444,0.90991,0.00671,-12.83264,-23.94104,-25.76447
50,2019-11-19 11:50:06.802271,-0.42743,0.92877,-0.01404,2.79999,15.94543,20.41626
51,2019-11-19 11:50:07.338481,-0.41187,0.94849,0.00122,5.50079,-6.073,-0.18311
52,2019-11-19 11:50:07.630992,-0.72131,0.96082,-0.14386,5.37872,120.32318,-7.8125
53,2019-11-19 11:50:08.069775,-0.67615,0.58679,-0.4762,7.85065,39.7644,-26.9165
54,2019-11-19 11:50:08.459786,0.81653,1.99994,1.99994,234.16138,-177.37579,-181.17523
55,2019-11-19 11:50:08.849818,-1.04053,1.18762,-0.71216,-96.80176,-126.74713,132.67517
56,2019-11-19 11:50:09.239781,-0.47729,1.20367,0.02466,46.2265,-5.97382,-13.11493
57,2019-11-19 11:50:09.776048,-0.46991,0.88361,-0.08337,-7.90405,-18.75305,1.31226
58,2019-11-19 11:50:10.068522,-0.44025,0.92847,0.00024,-12.98523,-25.2533,-7.9422
59,2019-11-19 11:50:10.507392,-0.41998,0.98602,0.01514,5.70679,19.53888,-0.46539
60,2019-11-19 11:50:10.848548,-0.3858,0.9541,0.04388,12.58087,-34.64508,6.57654
61,2019-11-19 11:50:11.238542,-0.45648,0.9281,-0.11523,5.79834,1.61743,-2.04468
62,2019-11-19 11:50:11.726125,-0.50616,0.87366,-0.10205,33.65326,-6.56891,29.03748
63,2019-11-19 11:50:12.116078,-0.44238,0.94812,-0.09674,-13.71002,-3.59344,-23.4375
64,2019-11-19 11:50:12.506089,-0.46295,0.92352,-0.02448,-4.55475,-15.25879,9.83429
65,2019-11-19 11:50:12.847477,-0.44489,0.9292,-0.03552,3.0899,-5.37109,5.92804
66,2019-11-19 11:50:13.383568,-0.44708,0.92078,-0.00946,-5.40924,16.29639,2.75421
67,2019-11-19 11:50:13.676070,-0.88806,0.90918,0.34442,-44.70062,91.96472,-30.13611
68,2019-11-19 11:50:14.066108,-1.09656,0.84747,-0.34174,-62.01935,26.04675,-22.27783
69,2019-11-19 11:50:14.504852,0.27887,1.21362,-1.71704,-47.33276,-250,50.84229
70,2019-11-19 11:50:14.894841,-0.49005,1.31073,-0.26056,-61.23352,49.49951,108.25348
71,2019-11-19 11:50:15.284871,-0.64539,0.72705,-0.32776,10.12421,-49.11804,-36.69739
72,2019-11-19 11:50:15.674830,-0.48163,0.73511,-0.11407,38.71155,-110.94666,25.16174
73,2019-11-19 11:50:16.113608,-0.38031,0.90552,-0.04138,-1.85394,8.10242,-10.14709
74,2019-11-19 11:50:16.796125,-0.41748,0.93903,-0.03912,7.20978,-55.28259,14.83917
75,2019-11-19 11:50:17.039838,-0.42438,0.94519,-0.03918,-7.82013,-9.47571,-7.12585
76,2019-11-19 11:50:17.381102,-0.39563,0.94885,-0.01727,-3.83759,9.6283,-2.30408
77,2019-11-19 11:50:18.160575,-0.40857,0.95105,-0.01184,3.79181,3.44086,1.77765
78,2019-11-19 11:50:18.209853,-0.51965,0.91766,-0.02435,-11.5509,48.46954,19.37866
79,2019-11-19 11:50:18.502355,-0.61346,0.86652,-0.33997,-1.48773,15.97595,-61.86676
80,2019-11-19 11:50:18.941122,-1.14752,0.65344,-0.68286,78.78876,120.07141,28.94592
81,2019-11-19 11:50:19.331136,-0.05981,1.2525,-0.27173,-156.74591,-140.09094,-2.76947
82,2019-11-19 11:50:19.721138,-0.47882,1.04858,-0.36029,4.24194,-16.89148,110.00061
83,2019-11-19 11:50:20.111167,-0.46832,0.64001,-0.43707,1.67084,-99.41864,-22.42279
84,2019-11-19 11:50:20.549896,-0.13953,1.08832,-0.08905,-39.96277,12.61902,-52.13928
85,2019-11-19 11:50:20.939896,-0.57227,0.92163,0.00647,11.85608,-4.34113,35.17914
86,2019-11-19 11:50:21.622419,-0.45996,0.92969,-0.04803,17.82227,-51.42975,7.41577
87,2019-11-19 11:50:21.719879,-0.39404,0.89832,-0.08862,3.35693,-15.0528,-21.04187
88,2019-11-19 11:50:22.304946,-0.53448,0.93219,-0.10461,6.37817,32.59277,7.59888
89,2019-11-19 11:50:22.743635,-0.44116,0.87097,-0.20795,-7.08008,13.30566,-7.94983
90,2019-11-19 11:50:22.938655,-0.46899,0.89606,-0.15021,3.3493,-33.28705,5.13458
91,2019-11-19 11:50:23.328640,-0.45074,0.914,-0.14832,-2.53296,-0.53406,-3.19672
92,2019-11-19 11:50:23.767579,-0.44495,0.9068,-0.13062,2.37274,-10.13947,1.44196
93,2019-11-19 11:50:24.157616,-0.45612,0.90942,-0.1319,1.15204,3.96729,-0.2594
94,2019-11-19 11:50:24.547576,-0.45239,0.90082,-0.13531,-1.32751,-0.86212,0.46539
95,2019-11-19 11:50:24.986253,-0.64349,0.88391,-0.09637,-22.2702,26.3443,-15.73181
96,2019-11-19 11:50:25.424935,-0.35095,0.8703,0.44794,-127.18964,25.34485,35.29358
97,2019-11-19 11:50:25.863722,-2,1.99994,-0.41064,177.01721,-68.55011,-244.93408
98,2019-11-19 11:50:26.156200,0.18622,0.25354,0.48047,0.93842,-104.14886,-114.41803
99,2019-11-19 11:50:26.741204,-1.57916,0.24414,0.30164,21.73615,66.19263,243.11066
100,2019-11-19 11:50:26.984970,-0.62012,0.89185,0.01801,25.48981,-73.69232,22.83478
101,2019-11-19 11:50:27.521220,-0.45221,0.96399,0.0061,-42.30499,91.06445,-21.56067
102,2019-11-19 11:50:27.862464,-0.46545,0.94238,0.16992,-13.64899,-37.49847,51.4679
103,2019-11-19 11:50:28.252490,-0.4823,0.86377,0.09821,-5.32532,54.52728,-16.86859
104,2019-11-19 11:50:28.642479,-0.46246,0.92224,0.0072,-18.5318,18.93616,-20.44678
105,2019-11-19 11:50:28.983733,-0.47626,0.88782,-0.05255,-14.45007,20.9198,0.71716
106,2019-11-19 11:50:29.422490,-0.49188,0.85022,-0.1001,33.53119,12.146,-7.96509
107,2019-11-19 11:50:29.812456,-0.6637,0.82727,-0.07703,7.59125,-26.76392,1.28174
108,2019-11-19 11:50:30.202546,-0.59906,0.85474,-0.03125,-33.27179,31.77643,11.45935
109,2019-11-19 11:50:30.592488,-0.51624,0.8335,0.03021,-13.4964,-0.43488,-0.56458
110,2019-11-19 11:50:31.031251,-0.51239,0.9043,0.08514,13.8855,-24.90997,3.98254
111,2019-11-19 11:50:31.421256,-0.73157,0.86963,0.17963,9.22394,-34.08813,5.02777
112,2019-11-19 11:50:31.811249,-0.4303,0.80042,0.24286,-168.12897,59.88312,34.52301
113,2019-11-19 11:50:32.250000,-1.22949,1.99994,-1.56824,249.99237,-93.97888,-105.35431
114,2019-11-19 11:50:32.640019,0.20917,1.45135,0.28809,144.68384,109.71069,-250
115,2019-11-19 11:50:33.030011,-0.08075,0.16034,1.08685,90.94238,114.95972,27.31323
116,2019-11-19 11:50:33.420001,-1.09009,1.00696,0.34601,-42.11426,221.44318,161.39221
117,2019-11-19 11:50:33.810039,-0.49481,0.84094,-0.11023,-96.93146,117.60712,-14.76288
118,2019-11-19 11:50:34.443788,-0.62134,0.88037,-0.05194,-17.60864,41.73279,47.80579
119,2019-11-19 11:50:34.638787,-0.41669,0.96594,0.02594,-45.1355,143.44025,1.22833
120,2019-11-19 11:50:35.028799,-0.34955,0.94348,0.04413,14.65607,-17.47894,-20.70618
121,2019-11-19 11:50:35.467639,-0.56702,0.96954,0.02948,18.18085,15.06042,7.88879
122,2019-11-19 11:50:35.857631,-0.4837,0.84442,-0.08655,7.26318,-0.62561,-14.03809
123,2019-11-19 11:50:36.247707,-0.54279,0.91852,-0.08136,16.63208,8.2016,18.82172
124,2019-11-19 11:50:36.637645,-0.49341,0.81122,-0.0155,-4.02069,-24.58191,-11.03973
125,2019-11-19 11:50:37.076280,-0.5636,0.88879,0.0307,-6.23322,11.52039,2.92206
126,2019-11-19 11:50:37.466285,-0.56537,0.89404,0.03998,3.56293,22.33887,10.42175
127,2019-11-19 11:50:37.856312,-0.55511,0.86993,0.03265,-7.86591,-5.35583,1.25885
128,2019-11-19 11:50:38.246312,-0.76971,0.76196,-0.05652,-43.94531,24.26147,-15.70129
129,2019-11-19 11:50:38.685070,-0.90601,1.03766,-0.3161,-2.38037,35.51483,58.00629
130,2019-11-19 11:50:39.075118,-0.18512,0.58832,-0.01556,33.20312,-153.14484,-70.4422
131,2019-11-19 11:50:39.465077,-1.17987,1.38074,0.06189,-63.17139,40.19928,197.37244
132,2019-11-19 11:50:39.903824,-0.49017,1.05865,0.16785,52.16217,-42.06085,-14.51111
133,2019-11-19 11:50:40.488832,-0.50043,0.95514,0.04272,54.25262,-38.52081,44.58618
134,2019-11-19 11:50:40.976345,-0.45105,0.88464,0.03326,9.54437,33.15735,-0.67902
135,2019-11-19 11:50:41.122595,-0.39117,0.94482,-0.02362,-30.65491,3.65448,-25.74158
136,2019-11-19 11:50:41.610086,-0.43951,0.96967,-0.0033,4.42505,-19.8822,7.27081
137,2019-11-19 11:50:41.902616,-0.40015,0.95996,-0.02209,-12.42065,17.97485,-6.46973
138,2019-11-19 11:50:42.292606,-0.37604,0.92865,-0.02124,-0.65613,-3.2959,-2.40326
