,timestamp,ax,ay,az,gx,gy,gz
0,2019-11-19 10:38:48.124554,-0.91522,0.28632,0.18286,3.90625,16.39557,-6.69098
1,2019-11-19 10:38:48.288817,-0.93268,0.26654,0.1604,2.14386,-3.30353,0.71716
2,2019-11-19 10:38:48.290530,-0.94293,0.25293,0.14044,1.19019,2.00653,-3.25775
3,2019-11-19 10:38:48.727862,-0.94098,0.23352,0.15546,-1.15967,1.54114,-2.32697
4,2019-11-19 10:38:49.117874,-0.94818,0.23193,0.15784,-4.87518,2.06757,-2.47955
5,2019-11-19 10:38:49.507897,-0.98859,0.21442,0.19879,0.1297,5.84412,-4.24957
6,2019-11-19 10:38:49.897884,-1.29102,0.10333,-0.04486,-49.08752,57.30438,-16.24298
7,2019-11-19 10:38:50.336672,-1.15265,-1.1684,-0.77039,74.37134,215.78979,-186.72943
8,2019-11-19 10:38:50.726735,-1.81555,1.99994,-0.45477,-250,-250,249.99237
9,2019-11-19 10:38:51.116802,-2,1.26477,-0.49908,26.74866,-170.15839,70.39642
10,2019-11-19 10:38:51.506698,-0.33997,0.6438,0.58887,108.58917,-77.52991,-3.90625
11,2019-11-19 10:38:51.945345,-0.59686,0.461,0.07263,-1.71661,-4.57764,-24.7345
12,2019-11-19 10:38:52.335362,-0.69293,0.40533,0.06421,-1.15967,14.22882,-13.35907
13,2019-11-19 10:38:52.725366,-0.91309,0.48706,0.30298,0.9613,27.98462,16.44897
14,2019-11-19 10:38:53.164139,-0.87561,0.55695,0.22174,23.5672,-0.26703,-11.61957
15,2019-11-19 10:38:53.554116,-0.67621,0.54602,0.29663,18.06641,19.74487,9.76562
16,2019-11-19 10:38:53.992868,-0.68079,0.4599,0.08765,-10.45227,-18.56995,11.07788
17,2019-11-19 10:38:54.334157,-0.66797,0.55212,0.27765,-30.75409,28.00751,-1.73187
18,2019-11-19 10:38:54.772851,-0.85376,0.56879,0.26715,8.01849,-3.19672,-0.5722
19,2019-11-19 10:38:55.162911,-0.77887,0.18799,0.38098,-114.37988,148.64349,5.70679
20,2019-11-19 10:38:55.552893,-0.90344,0.03772,0.16626,-178.57361,92.12494,-165.60364
21,2019-11-19 10:38:56.040464,-1.1825,1.99994,-1.66803,-173.2254,210.06775,27.06909
22,2019-11-19 10:38:56.381653,-0.19312,1.20288,1.99994,71.29669,247.02454,-250
23,2019-11-19 10:38:56.771655,-0.32587,-0.6402,-0.29828,-158.41675,-210.57129,96.51947
24,2019-11-19 10:38:57.161663,-0.97522,-0.09052,-0.37201,-61.11908,-4.50897,43.55621
25,2019-11-19 10:38:57.551665,-2,-1.44928,-0.25641,-151.0849,-25.10834,-37.77313
26,2019-11-19 10:38:57.990415,-0.05353,0.01019,-0.46313,-1.00708,-74.7757,41.85486
27,2019-11-19 10:38:58.380426,-1.1944,-0.20819,-0.26807,65.37628,-63.50708,125.48828
28,2019-11-19 10:38:58.770441,-0.97827,0.46985,-0.06946,24.90997,-25.66528,82.81708
29,2019-11-19 10:38:59.257949,-0.66052,0.79547,-0.14349,17.29584,-44.86084,28.89252
30,2019-11-19 10:38:59.599200,-0.43848,0.88483,-0.16809,4.45557,10.4599,28.12958
31,2019-11-19 10:39:00.037997,-0.4151,0.90948,-0.22699,7.62177,-3.5553,4.92859
32,2019-11-19 10:39:00.379211,-0.38617,0.93048,-0.23895,5.50842,-32.4707,-7.44629
33,2019-11-19 10:39:00.817969,-0.41882,0.92841,-0.21796,9.08661,-11.65771,10.78796
34,2019-11-19 10:39:01.257185,-0.43121,0.90088,-0.16748,-1.65558,22.33887,3.86047
35,2019-11-19 10:39:01.646850,-0.34027,0.96381,-0.20776,-9.85718,-10.49042,-8.01849
36,2019-11-19 10:39:02.036853,-0.39514,0.96533,-0.22241,9.95636,6.28662,17.29584
37,2019-11-19 10:39:02.426966,-0.38666,0.92181,-0.20245,6.01959,-21.61407,-0.79346
38,2019-11-19 10:39:02.816941,-0.35266,0.97821,-0.13129,-10.72693,23.61298,27.91595
39,2019-11-19 10:39:03.206960,-0.33789,0.96228,-0.19647,-13.73291,2.27356,-12.99286
40,2019-11-19 10:39:03.645536,-0.34515,0.97449,-0.13605,-1.76239,5.44739,-4.96674
41,2019-11-19 10:39:04.035510,-0.3764,0.94012,-0.11316,9.97162,-2.54822,10.64301
42,2019-11-19 10:39:04.425491,-0.57001,0.98761,-0.05139,-19.17267,47.5769,-51.0788
43,2019-11-19 10:39:04.815510,-1.98853,0.9115,0.5954,-65.94849,34.88922,-147.85004
44,2019-11-19 10:39:05.498025,-0.07086,0.09967,-0.69879,-99.79248,136.30676,-224.57123
45,2019-11-19 10:39:05.644269,1.18848,1.99994,0.16187,249.99237,249.99237,110.71777
46,2019-11-19 10:39:06.034291,-0.73785,1.34851,-0.28839,-23.26202,-119.56024,-36.07941
47,2019-11-19 10:39:06.424257,-0.633,0.79828,-0.07648,8.78143,21.33179,10.64301
48,2019-11-19 10:39:06.863031,-0.21753,0.96661,0.22113,-26.35956,-14.19067,8.21686
49,2019-11-19 10:39:07.253022,-0.4718,0.94012,0.20886,3.17383,-13.43536,-19.76013
50,2019-11-19 10:39:07.691769,-0.5636,0.81885,0.05151,1.8692,17.03644,-4.82178
51,2019-11-19 10:39:08.081812,-0.51099,0.87469,0.07025,6.82831,-6.08826,2.13623
52,2019-11-19 10:39:08.471817,-0.51086,0.87836,0.047,6.74438,-3.99017,6.99615
53,2019-11-19 10:39:08.861813,-0.4931,0.90131,0.02643,3.76129,-0.87738,-1.6861
54,2019-11-19 10:39:09.251828,-0.48077,0.90015,0.00415,-0.9079,1.19019,0.25177
55,2019-11-19 10:39:09.690574,-0.47522,0.91028,0.00928,3.19672,1.47247,-1.36566
56,2019-11-19 10:39:10.080575,-0.47266,0.91296,0.00012,0.34332,-0.23651,0.02289
57,2019-11-19 10:39:10.470582,-0.47595,0.90454,0.00201,2.04468,-0.64087,-0.34332
58,2019-11-19 10:39:10.860601,-0.47217,0.90582,-0.00714,2.06757,-1.25885,-0.14496
59,2019-11-19 10:39:11.299313,-0.48743,0.89673,-0.0235,3.24249,1.7395,-0.92316
60,2019-11-19 10:39:11.689347,-0.46729,0.8974,-0.0061,1.07574,0.63324,-0.19073
61,2019-11-19 10:39:12.079358,-0.49036,0.90961,-0.0069,0.03052,2.56348,1.46484
62,2019-11-19 10:39:12.469348,-0.44983,0.89734,-0.01709,5.18799,3.54767,2.21252
63,2019-11-19 10:39:12.908138,-0.52026,0.92047,-0.01465,-9.84955,13.237,-6.24084
64,2019-11-19 10:39:13.298116,-0.53778,0.90552,-0.04041,-5.18799,7.46918,-4.82941
65,2019-11-19 10:39:13.688180,-0.58527,0.92877,0.11035,-25.03204,45.1355,-27.62604
66,2019-11-19 10:39:14.127108,-1.75336,0.00568,0.29486,-214.61487,163.2309,-118.86597
67,2019-11-19 10:39:14.858165,-0.34131,0.22784,-0.38507,-53.34473,190.65857,-213.96637
68,2019-11-19 10:39:14.906986,-2,1.99994,-1.48267,233.21533,-250,249.99237
69,2019-11-19 10:39:15.297015,-1.35315,1.47388,0.34747,85.09827,-40.32135,78.78876
70,2019-11-19 10:39:15.735716,-0.55707,0.71198,-0.08685,-75.12665,-21.31653,-21.78192
71,2019-11-19 10:39:16.125640,-0.68182,0.79596,-0.01312,-1.23596,-51.3382,-21.87347
72,2019-11-19 10:39:16.564401,-0.72211,0.79279,-0.07532,-11.87134,29.28162,-13.8855
73,2019-11-19 10:39:16.905665,-0.65155,0.86194,0.11652,6.47736,-14.67133,6.21033
74,2019-11-19 10:39:17.344412,-0.54309,0.79755,0.16925,13.08441,-7.2403,-1.0376
75,2019-11-19 10:39:17.783171,-0.69495,0.80737,-0.02295,-7.96509,81.10046,2.42615
76,2019-11-19 10:39:18.319417,-0.65894,0.80811,-0.00543,6.88934,-13.83972,2.09045
77,2019-11-19 10:39:18.611949,-0.63666,0.78357,-0.013,2.57111,-4.57764,-0.19073
78,2019-11-19 10:39:19.001963,-0.66138,0.78357,-0.01093,2.74658,-0.86975,1.90735
79,2019-11-19 10:39:19.343199,-0.63464,0.7915,-0.01764,-0.23651,-0.17548,-1.7395
80,2019-11-19 10:39:19.781943,-0.65216,0.79309,-0.00336,1.54114,0.04578,0.98419
81,2019-11-19 10:39:20.171943,-0.64508,0.77924,0.01221,-7.26318,1.08337,-4.37164
82,2019-11-19 10:39:20.610677,-0.70776,0.79236,0.0575,-20.66803,32.77588,-17.76123
83,2019-11-19 10:39:21.000780,-1.31067,0.29407,0.36786,-200.95825,122.71118,-83.39691
84,2019-11-19 10:39:21.390733,-0.88055,0.03497,-0.16058,-89.2868,249.99237,-187.79755
85,2019-11-19 10:39:21.780738,1.99994,1.99994,-0.98438,-14.26697,3.38745,33.53119
86,2019-11-19 10:39:22.170738,-1.96429,1.99994,1.4101,215.04211,182.15942,198.349
87,2019-11-19 10:39:22.560739,-0.70032,0.73669,-0.10345,-26.61896,-37.01782,-30.38788
88,2019-11-19 10:39:22.950741,-0.30676,0.81476,-0.13135,-41.66412,49.55292,-9.72748
89,2019-11-19 10:39:23.389510,-0.90833,0.89777,0.01257,-30.3421,0.10681,8.12531
90,2019-11-19 10:39:23.779500,-0.45099,0.87811,-0.00818,-0.33569,7.71332,-0.74005
91,2019-11-19 10:39:24.169497,-0.48462,0.86383,-0.00177,16.83044,-25.77972,-0.99182
92,2019-11-19 10:39:24.608269,-0.52393,0.88214,-0.13403,-0.09918,32.72247,-1.33514
93,2019-11-19 10:39:24.998255,-0.4964,0.84961,-0.15961,1.64032,1.17493,-3.54767
94,2019-11-19 10:39:25.388293,-0.50739,0.87213,-0.14349,2.97546,-3.37219,1.2207
95,2019-11-19 10:39:25.778280,-0.52008,0.88617,-0.14532,-1.07574,2.59399,1.5564
