,timestamp,ax,ay,az,gx,gy,gz
0,2019-11-20 10:10:14.659814,-0.20831,0.99176,-0.11694,10.87189,-85.32715,-8.55255
1,2019-11-20 10:10:14.770815,-0.35095,0.95355,-0.13995,1.97601,-7.22504,7.32422
2,2019-11-20 10:10:15.258282,-0.30463,0.87158,-0.07764,-6.50024,-24.55139,-40.10773
3,2019-11-20 10:10:15.599537,-0.28412,0.95111,-0.21863,21.24023,-73.24219,15.91492
4,2019-11-20 10:10:15.989502,-0.32941,1.1123,-0.15692,-7.85065,11.76453,1.39618
5,2019-11-20 10:10:16.379534,-0.35577,0.94336,-0.05389,9.19342,12.8479,16.02936
6,2019-11-20 10:10:16.818273,-0.51068,1.06702,-0.22186,29.70123,-44.12079,-4.24194
7,2019-11-20 10:10:17.208288,-0.3866,0.95831,-0.2226,6.11877,-19.90509,6.27136
8,2019-11-20 10:10:17.598273,-0.42053,0.91833,-0.15656,-0.94604,-12.3291,-24.23096
9,2019-11-20 10:10:17.988300,-0.94867,0.69659,0.07501,-36.53717,64.39209,-136.66534
10,2019-11-20 10:10:18.427037,-0.50604,0.13196,-0.33331,-191.06293,67.88635,-229.04205
11,2019-11-20 10:10:18.817093,0.60626,1.99994,-2,175.50659,-41.91589,183.2962
12,2019-11-20 10:10:19.207046,-1.9502,1.31726,1.3847,156.70013,132.12585,108.90198
13,2019-11-20 10:10:19.645812,-0.5307,0.96375,0.24304,-33.56934,79.52881,3.31116
14,2019-11-20 10:10:20.035795,-0.33575,0.90991,0.10822,-1.28174,39.10828,3.12805
15,2019-11-20 10:10:20.425778,-0.40326,0.95996,-0.02008,-16.0675,78.58276,21.698
16,2019-11-20 10:10:20.815792,-0.31812,0.98523,-0.08698,-11.08551,56.31256,-8.65173
17,2019-11-20 10:10:21.254546,-0.34161,0.98309,-0.13489,7.98798,29.4342,0.27466
18,2019-11-20 10:10:21.644561,-0.6333,0.93933,-0.09869,-16.5863,37.93335,13.40485
19,2019-11-20 10:10:22.034548,-0.31866,0.99481,-0.16919,-29.16718,87.53967,-11.39832
20,2019-11-20 10:10:22.424546,-0.34357,0.96478,-0.18311,14.91547,-44.12842,44.92188
21,2019-11-20 10:10:22.863420,-0.32849,0.99603,-0.13849,24.36066,-94.60449,21.73615
22,2019-11-20 10:10:23.253367,-0.33453,0.96918,-0.20148,-7.34711,9.91058,1.00708
23,2019-11-20 10:10:23.643410,-0.23218,0.9848,-0.17841,-1.15967,20.7901,-3.50189
24,2019-11-20 10:10:24.082027,-0.25201,0.97089,-0.21118,3.60107,2.34985,-7.98035
25,2019-11-20 10:10:24.472162,-0.27917,0.95032,-0.22058,-0.48065,5.95093,0.33569
26,2019-11-20 10:10:24.862056,-0.38885,1.02252,-0.14008,-11.86371,-15.31219,-27.13013
27,2019-11-20 10:10:25.252066,-1.4104,0.59595,0.80396,-117.65289,91.01868,-246.26923
28,2019-11-20 10:10:25.690812,-0.3053,1.14081,-1.03589,-178.27606,65.56702,-20.75195
29,2019-11-20 10:10:26.080822,-0.31525,1.10278,1.99994,226.61591,189.1861,26.61133
30,2019-11-20 10:10:26.470816,-0.87451,1.09985,-0.03638,1.36566,157.53937,91.01105
31,2019-11-20 10:10:26.860787,-0.50586,1.06372,0.04089,4.82941,50.62866,-11.58905
32,2019-11-20 10:10:27.348310,-0.36371,0.90851,-0.11731,-2.60162,-5.87463,14.64844
33,2019-11-20 10:10:27.689575,-0.37152,0.95404,-0.15485,-21.08002,45.72296,-23.97919
34,2019-11-20 10:10:28.079576,-0.3493,0.93817,-0.13763,-1.28174,7.83539,-3.53241
35,2019-11-20 10:10:28.469558,-0.3913,0.93964,-0.16638,7.93457,-1.34277,9.53674
36,2019-11-20 10:10:28.908336,-0.36432,0.95178,-0.18488,-2.91443,0.80872,-5.23376
37,2019-11-20 10:10:29.298313,-0.34381,0.94,-0.19061,-0.62561,-0.35095,1.09863
38,2019-11-20 10:10:29.688314,-0.36725,0.95294,-0.17328,1.45721,-0.03052,4.24957
39,2019-11-20 10:10:30.127075,-0.37622,0.95764,-0.16608,-4.53186,2.13623,-8.54492
40,2019-11-20 10:10:30.517065,-0.95355,0.82422,-0.22925,-14.52637,35.59113,-133.06427
41,2019-11-20 10:10:30.907104,-0.83087,0.22345,0.02466,-135.53619,69.2749,-247.98584
42,2019-11-20 10:10:31.297038,0.13062,0.71478,-1.10358,-109.61151,74.71466,-51.97906
43,2019-11-20 10:10:31.735789,-1.15454,1.99994,1.99994,249.99237,209.80835,174.6521
44,2019-11-20 10:10:32.125827,-0.3244,0.95941,0.26404,-19.53888,73.98224,3.28064
45,2019-11-20 10:10:32.515827,-0.45172,0.95929,-0.02399,-32.91321,93.52875,13.64899
46,2019-11-20 10:10:32.905853,-0.43604,1.02765,0.10742,25.84076,-32.61566,13.20648
47,2019-11-20 10:10:33.344585,-0.3974,0.94525,-0.11176,-36.53717,12.5885,-5.24139
48,2019-11-20 10:10:33.734598,-0.40552,0.88147,-0.12054,-0.93079,47.58453,-1.70135
49,2019-11-20 10:10:34.124642,-0.34943,0.95526,-0.09656,-6.79779,-0.02289,-14.328
50,2019-11-20 10:10:34.612060,-0.41583,0.93585,-0.11859,3.52478,-1.15967,13.82446
51,2019-11-20 10:10:34.953404,-0.40173,0.94025,-0.10364,-0.42725,1.76239,-9.68933
52,2019-11-20 10:10:35.343464,-0.39575,0.93103,-0.12036,-4.96674,4.08173,-0.71716
53,2019-11-20 10:10:35.733438,-0.79816,0.87811,0.065,-31.67725,-3.24249,-62.10327
54,2019-11-20 10:10:36.172284,-0.93207,0.54834,0.35352,-250,249.99237,-250
