,timestamp,ax,ay,az,gx,gy,gz
0,2019-11-19 10:52:21.168697,-0.85156,1.00757,0.8725,-33.57697,162.62817,-179.84009
1,2019-11-19 10:52:21.377502,-2,1.99994,1.85034,29.02985,-250,249.99237
2,2019-11-19 10:52:21.718634,-0.53198,-0.08411,0.15454,88.27972,11.12366,197.26562
3,2019-11-19 10:52:22.157493,-0.69153,1.03284,-0.07611,77.56805,31.65436,75.4776
4,2019-11-19 10:52:22.644873,-0.38245,0.72266,-0.17084,-26.35193,-24.23096,-27.5116
5,2019-11-19 10:52:22.937528,-0.18634,0.98975,-0.112,1.41907,0.09155,-56.13708
6,2019-11-19 10:52:23.424856,-0.79749,0.74463,0.04425,-68.22205,-127.65503,49.36981
7,2019-11-19 10:52:23.766100,-0.31689,0.84796,0.23511,-54.1153,15.15961,-1.89209
8,2019-11-19 10:52:24.253625,-0.45795,0.8125,0.39136,35.66742,-65.93323,15.99884
9,2019-11-19 10:52:24.594864,-0.40491,0.98566,-0.00085,56.40411,96.71783,2.28119
10,2019-11-19 10:52:25.033626,-0.38751,1.03638,-0.14429,-17.38739,-29.3808,12.7182
11,2019-11-19 10:52:25.374851,-0.37,1.04907,0.00354,11.39069,16.57104,8.27026
12,2019-11-19 10:52:25.764853,-0.27136,0.96088,0.08984,-26.87836,-6.41632,-17.3111
13,2019-11-19 10:52:26.154875,-0.3432,1.00873,-0.1496,5.8136,-11.66534,27.45056
14,2019-11-19 10:52:26.593614,-1.37048,1.85309,-0.61151,-18.18848,-180.6488,-250
15,2019-11-19 10:52:26.983634,0.06696,-0.19055,0.24823,13.96942,146.4386,-250
16,2019-11-19 10:52:27.373631,-2,-0.04803,0.9361,90.87372,78.03345,97.78595
17,2019-11-19 10:52:27.812367,-1.54871,0.81183,0.17914,-110.0769,-47.94312,-21.53778
18,2019-11-19 10:52:28.397463,-0.68359,0.21606,0.18335,-7.37762,7.89642,15.63263
19,2019-11-19 10:52:28.592367,0.4538,1.47534,0.07758,-4.28009,-33.7677,-117.84363
20,2019-11-19 10:52:28.982324,-1.02087,1.14838,-0.35614,-7.83539,13.30566,73.53973
21,2019-11-19 10:52:29.421109,-0.70605,0.71472,-0.02081,-30.2887,-111.78589,-18.02826
22,2019-11-19 10:52:29.908595,-0.42297,0.5871,0.51776,45.98999,17.67731,-11.64246
23,2019-11-19 10:52:30.201110,-0.52631,0.79346,-0.35052,28.39661,-17.05933,43.02979
24,2019-11-19 10:52:30.591100,-0.30328,0.91077,-0.02203,0.59509,-35.62927,-13.95416
25,2019-11-19 10:52:31.224868,-0.49988,0.94739,-0.16071,-25.53558,34.62982,0.81635
26,2019-11-19 10:52:31.566097,-0.40247,0.94409,0.13684,-19.58466,-25.53558,4.11224
27,2019-11-19 10:52:31.907507,-0.58923,1.56244,0.64417,56.54907,-238.40332,94.55872
28,2019-11-19 10:52:32.248599,-0.68298,0.92603,0.45465,-1.14441,66.26129,-151.22986
29,2019-11-19 10:52:32.638572,-1.14795,0.13971,0.02844,41.35895,165.63416,-161.59821
30,2019-11-19 10:52:33.077520,-2,1.99994,1.99994,-142.15851,-250,249.99237
31,2019-11-19 10:52:33.564860,-1.35437,0.62195,0.55176,-25.81787,-19.24896,74.32556
32,2019-11-19 10:52:33.906090,-0.68622,0.6474,0.19037,-9.86481,33.26416,-2.5177
33,2019-11-19 10:53:31.100535,-0.42902,0.97784,-0.07739,14.70184,-22.82715,-6.1264
34,2019-11-19 10:53:31.604511,-0.4176,0.93817,-0.08319,-36.10229,-0.60272,-26.80206
35,2019-11-19 10:53:31.606259,-0.44952,0.95599,-0.06586,14.96124,32.2876,29.93774
36,2019-11-19 10:53:31.750967,-0.37115,0.94922,-0.11615,-39.39056,18.33344,-40.86304
37,2019-11-19 10:53:32.092243,-0.64856,1.33832,-0.23267,-32.89032,37.35352,57.26624
38,2019-11-19 10:53:32.531006,-1.16882,-0.26685,-0.12134,45.34912,-76.08795,-134.09424
39,2019-11-19 10:53:32.920970,-0.67444,-0.57007,0.93976,25.13885,125.89264,-250
40,2019-11-19 10:53:33.310988,-2,0.93317,0.87024,86.15875,30.67017,138.09204
41,2019-11-19 10:53:33.700953,-1.76556,1.66455,0.44135,23.24677,-54.87061,83.58765
42,2019-11-19 10:53:34.139728,-0.27942,1.17871,0.1673,-22.43805,53.75671,-74.02802
43,2019-11-19 10:53:34.578471,-0.51361,0.91132,-0.14526,-9.67407,0.26703,103.82843
44,2019-11-19 10:53:34.919720,-0.3031,1.41412,-0.06012,-39.72626,-50.53711,-64.3692
45,2019-11-19 10:53:35.309701,-0.41217,1.05798,0.08081,106.65131,11.70349,7.97272
46,2019-11-19 10:53:35.894729,-0.59143,0.86609,-0.37561,25.06256,-38.38348,23.78082
47,2019-11-19 10:53:36.284736,-0.20551,1.12933,0.10901,15.68604,46.3028,-86.21979
48,2019-11-19 10:53:36.674693,-0.84705,0.81006,-0.26215,9.69696,-37.8418,104.23279
49,2019-11-19 10:53:36.918472,-0.32025,1.02191,-0.11469,-23.07892,-11.83319,-59.89075
50,2019-11-19 10:53:37.357312,-0.39862,0.95135,-0.14911,-4.52423,26.58081,17.7002
51,2019-11-19 10:53:37.844733,-0.40424,0.92889,-0.19312,3.89099,19.00482,-16.90674
52,2019-11-19 10:53:38.185978,-0.41486,0.91302,-0.21375,-3.57819,12.39014,-9.09424
53,2019-11-19 10:53:38.722230,-0.42664,0.91577,-0.18732,7.89642,-14.41956,19.13452
54,2019-11-19 10:56:22.468253,-0.43713,0.93481,-0.17267,0.52643,-15.07568,-21.21735
55,2019-11-19 10:56:22.872074,-0.34497,0.89435,-0.16968,-2.80762,17.71545,2.388
56,2019-11-19 10:56:22.873814,-0.96326,0.7536,-0.2699,2.22778,-19.20319,-34.91211
57,2019-11-19 10:56:23.262300,-0.93707,0.85852,-0.1557,-1.61743,-41.31317,-0.08392
58,2019-11-19 10:56:23.652316,-0.53589,0.91663,-0.1106,17.01355,3.26538,12.10022
59,2019-11-19 10:56:24.042279,-0.43555,0.90564,-0.18134,-1.89209,-7.92694,-1.53351
60,2019-11-19 10:56:24.432631,-0.42902,0.91351,-0.17651,0.13733,3.58582,-0.43488
61,2019-11-19 10:56:24.919807,-0.42749,0.90771,-0.21088,-0.04578,6.35529,0.31281
62,2019-11-19 10:56:25.261053,-0.42029,0.92725,-0.18915,-4.776,-1.38855,-2.08282
63,2019-11-19 10:56:25.651077,-0.41193,0.95239,-0.14075,-2.66266,2.46429,3.41034
64,2019-11-19 10:56:26.041033,-0.69116,0.95795,-0.12286,-9.55963,-15.06805,-10.66589
65,2019-11-19 10:56:26.479807,-0.86957,0.55023,0.7063,126.38092,140.38086,-250
66,2019-11-19 10:56:26.869808,-0.3338,1.99994,0.1701,249.99237,-250,249.99237
67,2019-11-19 10:56:27.259784,-0.65057,0.89899,0.02148,58.9447,38.52844,-74.18823
68,2019-11-19 10:56:27.698539,-0.99927,0.5899,-0.33331,2.74658,-29.93774,9.14764
69,2019-11-19 10:56:28.332345,-0.5849,1.00537,-0.0769,53.86353,62.62207,65.54413
70,2019-11-19 10:56:28.527491,-0.3631,0.95129,-0.17889,0.17548,6.17218,-10.39124
71,2019-11-19 10:56:28.868581,-0.4436,0.86945,-0.27997,2.29645,-0.69427,-20.29419
72,2019-11-19 10:56:29.307389,-0.41602,0.89386,-0.14496,-1.05286,-33.14972,15.64026
73,2019-11-19 10:56:29.794834,-0.43353,0.92548,-0.14642,-4.88281,10.85663,-12.8479
74,2019-11-19 10:56:30.087508,-0.41083,0.9165,-0.15228,1.27411,-3.23486,-0.55695
75,2019-11-19 10:56:30.574830,-0.42688,0.92798,-0.15765,2.74658,-0.93842,4.3335
76,2019-11-19 10:56:31.062320,-0.44781,0.91931,-0.16516,3.13568,-12.7182,-4.76074
77,2019-11-19 10:56:31.306054,-0.414,0.92273,-0.13593,4.24957,-4.45557,-0.07629
78,2019-11-19 10:56:31.744829,-0.44196,0.91699,-0.14313,-2.89154,-4.41742,1.82343
79,2019-11-19 10:56:32.134838,-0.4295,0.92651,-0.08826,-5.82886,-3.7384,5.40924
80,2019-11-19 10:56:32.622314,-0.39581,1.0296,-0.08521,-3.71552,1.57166,-27.28271
