,timestamp,ax,ay,az,gx,gy,gz
0,2019-11-19 11:36:37.657676,-0.82361,0.57281,-0.05499,0.51117,-3.50189,1.54114
1,2019-11-19 11:36:37.964171,-0.82947,0.57867,-0.06354,0.37384,0.22125,-0.22125
2,2019-11-19 11:36:37.965875,-0.82007,0.57782,-0.04297,1.4801,-2.92206,0.48065
3,2019-11-19 11:36:38.354360,-0.82867,0.57751,-0.04071,0.65613,-1.1673,0.23651
4,2019-11-19 11:36:38.793078,-0.83673,0.5827,-0.05975,1.76239,0.10681,-2.09045
5,2019-11-19 11:36:39.183071,-0.82104,0.59094,-0.01886,1.05286,3.49426,-1.12915
6,2019-11-19 11:36:39.573114,-0.81921,0.58521,-0.04034,-0.28229,0.55695,1.27411
7,2019-11-19 11:36:39.963100,-0.81848,0.58838,-0.02881,6.17218,-10.0708,3.25012
8,2019-11-19 11:36:40.450604,-0.62109,0.71075,0.54681,105.36957,-164.66522,3.82996
9,2019-11-19 11:36:40.938079,-0.30792,0.79559,0.73126,23.01025,-82.50427,8.19397
10,2019-11-19 11:36:41.181867,-0.32123,1.99994,1.99994,-250,9.39178,249.99237
11,2019-11-19 11:36:41.571883,0.18109,0.45392,0.08826,-78.26233,41.93878,-31.97479
12,2019-11-19 11:36:42.010638,-1.29559,1.02069,-0.09106,179.12292,-218.93311,222.53418
13,2019-11-19 11:36:42.449393,-0.53436,0.72687,0.1098,6.53839,-64.92615,21.19446
14,2019-11-19 11:36:42.790663,-0.40814,0.75458,0.1601,-3.85284,4.18854,7.86591
15,2019-11-19 11:36:43.229402,-0.4566,0.89136,-0.04816,14.70184,-23.19336,-21.63696
16,2019-11-19 11:36:43.717111,-0.5343,0.67572,-0.07391,-11.48987,6.26373,-14.83154
17,2019-11-19 11:36:44.107094,-0.59778,0.86627,0.01202,-18.21899,9.80377,5.00488
18,2019-11-19 11:36:44.448181,-0.56921,0.85608,0.06189,-1.63269,3.02124,-1.24359
19,2019-11-19 11:36:44.838165,-0.5863,0.83667,0.0672,-2.31934,4.50134,0.6485
